1	1135911.371	3526662.512	106.215	24.88851164	1	1
2	1135911.712	3526662.441	106.223	24.92516984	1	1
3	1135912.058	3526662.362	106.238	24.96171206	1	1
4	1135912.397	3526662.282	106.236	24.99179536	1	1
5	1135912.736	3526662.203	106.23	25.00734369	1	1
6	1135913.077	3526662.123	106.246	25.03211051	1	1
7	1135913.426	3526662.044	106.243	25.03377003	1	1
8	1135913.773	3526661.965	106.256	25.04644021	1	1
9	1135914.112	3526661.886	106.266	25.04695869	1	1
10	1135914.454	3526661.806	106.271	25.0650469	1	1
11	1135914.809	3526661.728	106.273	25.0693283	1	1
12	1135915.15	3526661.648	106.286	25.07326872	1	1
13	1135915.496	3526661.571	106.324	25.08604782	1	1
14	1135915.835	3526661.501	106.336	25.08446576	1	1
15	1135916.174	3526661.421	106.342	25.07461912	1	1
16	1135916.528	3526661.338	106.307	25.12241043	1	1
17	1135916.931	3526661.245	106.315	25.29489018	1	1
18	1135917.27	3526661.167	106.34	25.28190167	1	1
19	1135917.578	3526661.095	106.339	25.26285742	1	1
20	1135917.917	3526661.015	106.352	25.24062473	1	1
21	1135918.258	3526660.936	106.348	25.21751665	1	1
22	1135918.605	3526660.859	106.341	25.19404351	1	1
23	1135918.943	3526660.788	106.346	25.17356228	1	1
24	1135919.282	3526660.709	106.349	25.14728359	1	1
25	1135919.623	3526660.629	106.357	25.11562988	1	1
26	1135919.97	3526660.55	106.365	25.08183496	1	1
27	1135920.309	3526660.471	106.388	25.0533757	1	1
28	1135920.65	3526660.391	106.415	25.01981391	1	1
29	1135920.996	3526660.312	106.452	24.99345919	1	1
30	1135921.335	3526660.233	106.499	24.97530432	1	1
31	1135921.675	3526660.153	106.536	24.95409706	1	1
32	1135922.014	3526660.073	106.565	24.93272335	1	1
33	1135922.353	3526659.994	106.618	24.90073579	1	1
34	1135922.692	3526659.914	106.682	24.86600971	1	1
35	1135923.031	3526659.835	106.745	24.83488809	1	1
36	1135923.375	3526659.758	106.813	24.81186098	1	1
37	1135923.735	3526659.688	106.883	24.82327431	1	1
38	1135924.062	3526659.606	106.954	24.78902305	1	1
39	1135924.387	3526659.517	107.021	24.75177566	1	1
40	1135924.724	3526659.437	107.087	24.71205264	1	1
41	1135925.055	3526659.357	107.148	24.67025587	1	1
42	1135925.393	3526659.275	107.202	24.63305105	1	1
43	1135925.725	3526659.186	107.268	24.59898454	1	1
44	1135926.062	3526659.106	107.319	24.57484006	1	1
45	1135926.391	3526659.026	107.364	24.55492907	1	1
46	1135926.723	3526658.944	107.435	24.56300083	1	1
47	1135927.061	3526658.855	107.502	24.56166731	1	1
48	1135927.392	3526658.773	107.549	24.57413633	1	1
49	1135927.73	3526658.685	107.603	24.57893439	1	1
50	1135928.06	3526658.602	107.67	24.58063685	1	1
51	1135928.39	3526658.513	107.732	24.59232025	1	1
52	1135928.721	3526658.433	107.809	24.59898388	1	1
